dis,ang1,ang2,collision
64,100,31,1
65,228,230,1
64,189,52,0
36,252,181,1
23,335,325,1
44,16,253,1
34,229,178,1
36,225,224,1
34,104,311,1
56,358,78,1
22,346,312,1
27,181,179,1
38,94,295,1
64,11,63,0
45,191,356,1
42,145,275,1
51,113,275,1
40,277,225,1
59,118,274,1
46,322,38,1
49,208,287,1
63,45,82,1
50,143,183,1
38,325,65,1
51,37,163,1
50,95,205,1
48,4,44,1
28,215,306,1
50,57,6,1
31,139,25,1
38,264,200,1
19,34,199,1
20,117,350,1
50,93,113,1
40,48,251,1
42,233,258,1
29,78,214,1
60,107,132,1
55,92,327,1
46,84,350,1
23,27,138,1
23,11,72,1
55,215,65,0
33,103,87,1
28,325,45,1
60,71,343,1
31,302,88,1
64,223,196,1
20,186,180,1
56,4,313,1
30,320,166,1
53,262,143,0
50,227,138,1
62,142,160,1
28,330,54,1
26,17,252,1
19,190,39,1
56,154,327,1
48,336,33,1
23,66,356,1
19,53,60,1
34,199,59,1
60,269,241,1
60,270,255,1
54,68,120,1
21,289,236,1
25,63,109,1
35,53,314,1
65,62,282,1
50,201,315,1
34,180,246,1
34,22,74,1
36,169,11,1
22,76,40,1
38,38,330,1
52,163,100,1
31,215,250,1
26,289,262,1
63,124,45,1
32,315,267,1
26,122,74,1
46,240,75,0
45,191,226,1
65,305,311,1
39,334,216,1
64,226,340,1
23,310,248,1
24,170,89,1
63,144,35,1
52,21,15,1
45,232,169,1
55,30,291,1
42,158,152,1
25,132,73,1
22,321,357,1
44,287,358,1
36,316,99,1
63,25,78,0
32,186,141,1
22,123,110,1
60,203,128,1
34,59,266,1
25,227,14,1
39,345,124,1
57,103,199,1
30,335,207,1
65,192,329,1
35,354,333,1
47,171,12,1
60,295,295,1
45,242,129,1
55,354,292,1
35,204,188,1
49,53,50,1
45,102,249,1
26,68,149,1
40,354,40,1
61,255,111,0
36,106,357,1
29,218,236,1
22,269,146,1
33,292,293,1
55,156,49,1
35,246,36,1
50,24,333,1
31,111,124,1
28,176,343,1
34,255,263,1
49,328,325,1
21,278,334,1
43,158,41,1
49,162,80,1
42,168,341,1
57,153,254,1
29,354,321,1
30,37,197,1
28,279,110,1
42,239,238,1
25,142,182,1
38,346,359,1
53,58,272,1
52,31,182,1
42,53,82,1
24,297,168,1
31,274,318,1
45,11,160,1
59,268,113,0
18,36,86,1
62,214,166,1
52,98,245,1
32,353,144,1
38,350,285,1
42,272,270,1
38,312,205,1
64,89,115,1
61,3,215,1
35,94,231,1
64,232,291,1
59,100,360,1
41,323,350,1
22,298,328,1
33,193,125,1
54,25,155,1
31,256,344,1
60,74,11,1
45,232,40,0
56,28,27,1
62,101,193,1
30,303,167,1
46,49,149,1
64,215,322,1
23,41,162,1
61,205,156,1
47,146,346,1
47,290,54,1
23,306,117,1
52,208,267,1
29,349,269,1
37,15,129,1
30,169,243,1
56,48,151,1
36,140,316,1
45,35,68,1
65,290,236,1
43,300,143,0
30,199,256,1
39,212,272,1
63,171,60,0
38,249,185,1
37,41,223,1
63,124,39,1
35,268,338,1
30,5,279,1
41,11,281,1
29,14,153,1
38,353,130,1
57,264,280,1
42,113,62,1
22,86,293,1
56,100,200,1
37,15,254,1
58,204,110,0
55,229,287,1
57,172,38,1
44,181,72,1
47,145,39,1
58,224,272,1
50,287,121,0
24,197,233,1
64,338,91,0
59,209,218,1
57,197,36,0
42,82,328,1
46,93,125,1
44,193,70,1
48,144,181,1
31,107,264,1
35,100,152,1
40,131,36,1
50,318,129,0
47,273,240,1
25,53,108,1
21,47,252,1
47,185,245,1
55,232,86,0
46,241,16,1
35,282,37,1
50,158,295,1
41,130,14,1
33,60,294,1
52,44,38,1
24,75,274,1
57,305,70,0
63,20,204,1
36,280,175,1
48,204,167,1
24,312,141,1
39,50,297,1
21,46,62,1
52,206,126,1
44,172,335,1
45,155,191,1
55,262,335,1
30,327,318,1
22,244,249,1
53,212,213,1
43,208,158,1
18,182,330,1
59,221,190,1
37,320,111,1
46,120,207,1
63,63,95,1
32,343,129,1
21,159,62,1
39,22,210,1
34,177,233,1
58,60,59,1
31,51,37,1
21,31,195,1
36,313,178,1
38,17,151,1
58,6,273,1
43,11,343,1
40,28,211,1
35,175,173,1
44,75,169,1
19,39,98,1
46,65,277,1
50,62,275,1
42,212,286,1
29,188,277,1
49,124,250,1
48,339,164,1
30,258,90,1
42,109,0,1
22,251,62,1
25,44,91,1
61,193,30,1
50,296,97,0
51,58,37,1
26,137,310,1
52,117,39,1
23,299,66,1
49,265,16,1
54,126,71,1
39,24,21,1
44,248,93,0
65,25,99,0
35,84,227,1
57,116,234,1
22,249,192,1
24,202,256,1
25,328,318,1
53,96,8,1
38,266,212,1
18,63,172,1
65,113,321,1
49,282,34,1
55,318,140,0
23,180,81,1
26,181,241,1
45,346,73,1
63,302,2,0
47,226,352,1
30,174,319,1
19,244,48,1
56,83,128,1
23,63,283,1
27,161,316,1
59,19,313,1
40,153,71,1
64,66,270,1
41,16,325,1
64,277,247,1
24,3,295,1
57,178,211,1
58,318,9,1
33,193,334,1
64,276,357,0
26,59,132,1
37,208,179,1
34,292,191,1
41,101,274,1
56,15,132,1
44,134,114,1
21,283,78,1
62,347,340,1
25,308,218,1
45,47,41,1
40,139,284,1
61,76,12,1
25,144,169,1
23,129,228,1
33,109,262,1
28,317,248,1
43,142,333,1
63,57,27,1
42,146,258,1
32,316,155,1
56,229,238,1
33,271,167,1
32,50,34,1
46,94,82,1
53,342,305,1
27,170,244,1
64,216,187,1
44,272,319,1
40,212,247,1
29,273,142,1
59,331,323,1
23,200,241,1
24,77,360,1
56,265,47,0
25,284,124,1
31,20,219,1
25,239,274,1
37,145,116,1
61,197,242,1
33,305,110,1
43,346,285,1
53,156,335,1
53,201,207,1
26,257,141,1
41,134,30,1
48,287,256,1
53,115,175,1
64,58,101,1
61,34,255,1
25,342,180,1
46,115,232,1
48,262,313,1
29,301,267,1
31,162,342,1
52,6,198,1
20,37,301,1
46,86,190,1
57,170,215,1
52,182,139,1
42,207,324,1
36,309,185,1
42,284,322,1
20,287,195,1
60,38,10,1
65,268,85,0
52,178,354,1
20,237,160,1
35,44,285,1
42,170,224,1
27,298,234,1
63,130,57,1
46,95,59,1
41,153,198,1
28,293,48,1
21,152,17,1
45,254,201,1
61,330,355,1
27,90,238,1
20,124,22,1
28,185,11,1
30,316,352,1
61,244,247,1
37,217,199,1
54,300,108,0
20,59,60,1
54,188,65,1
21,170,68,1
28,339,263,1
26,50,97,1
52,133,55,1
55,88,65,1
33,291,59,1
46,125,122,1
35,251,31,1
58,105,270,1
55,37,316,1
60,144,347,1
32,313,220,1
28,217,302,1
28,283,165,1
33,295,46,1
34,277,348,1
63,180,318,1
65,346,305,1
55,144,196,1
31,344,81,1
45,185,323,1
45,198,103,1
20,5,337,1
37,4,177,1
52,240,30,0
21,267,279,1
36,320,185,1
52,158,92,1
53,148,56,1
40,117,352,1
49,194,13,1
46,311,261,1
29,88,227,1
44,289,344,1
30,269,83,1
49,32,123,1
28,104,133,1
31,124,338,1
33,63,208,1
59,15,240,1
53,266,252,1
45,155,334,1
61,313,94,0
41,36,248,1
50,351,53,1
19,242,137,1
64,350,330,1
52,243,93,0
49,307,55,1
38,60,48,1
57,9,357,1
39,345,102,1
44,195,358,1
51,227,153,1
56,255,183,1
28,171,220,1
62,330,315,1
47,194,240,1
31,356,350,1
54,55,338,1
58,122,261,1
53,25,283,1
28,255,264,1
27,157,50,1
30,117,192,1
41,359,35,1
22,257,313,1
18,103,215,1
46,341,38,1
35,110,326,1
45,274,154,1
40,212,316,1
59,156,90,0
59,221,350,1
57,225,238,1
59,67,352,1
43,62,218,1
44,233,6,1
34,244,221,1
21,126,309,1
53,37,167,1
58,246,12,0
27,300,157,1
30,256,280,1
24,282,57,1
40,244,90,0
56,185,142,1
53,71,250,1
42,39,258,1
38,86,47,1
49,257,172,1
62,330,37,1
26,164,134,1
40,9,327,1
56,36,205,1
60,343,212,1
31,217,314,1
37,325,281,1
24,259,333,1
47,209,351,1
19,197,112,1
24,346,356,1
42,226,63,0
38,279,45,1
27,235,128,1
33,257,183,1
63,222,159,1
25,2,164,1
56,97,217,1
51,8,311,1
51,162,233,1
40,209,318,1
59,44,224,1
60,45,288,1
65,132,267,1
53,279,290,1
29,98,219,1
40,71,233,1
44,142,201,1
32,267,351,1
24,220,115,1
61,24,272,1
58,1,267,1
50,175,325,1
55,164,84,1
42,346,87,1
49,58,10,1
56,61,88,1
59,135,2,1
32,105,201,1
32,2,256,1
35,75,213,1
57,327,75,0
58,243,322,1
63,171,182,1
32,231,120,1
45,111,33,1
26,315,313,1
53,149,56,1
28,125,274,1
31,264,288,1
50,141,56,1
43,338,238,1
60,47,176,1
53,251,238,1
50,80,11,1
59,103,116,1
59,224,229,1
41,191,310,1
62,56,148,1
43,194,310,1
32,194,5,1
53,134,317,1
30,277,358,1
47,138,38,1
50,293,36,1
51,171,31,1
29,233,258,1
50,26,113,1
52,239,258,1
44,355,309,1
54,36,151,1
25,60,86,1
57,228,192,1
38,273,42,1
22,36,48,1
62,101,14,1
58,102,62,1
48,177,159,1
40,122,315,1
48,67,235,1
42,168,223,1
61,77,289,1
40,295,184,1
64,234,114,0
36,85,72,1
39,242,198,1
59,34,283,1
45,149,272,1
46,168,50,1
42,39,195,1
34,335,119,1
64,358,25,1
44,133,129,1
56,229,78,0
44,226,56,0
20,91,221,1
50,349,89,1
36,50,110,1
24,232,287,1
47,23,34,1
54,338,89,0
26,179,2,1
57,135,252,1
33,347,222,1
48,140,121,1
60,85,203,1
60,187,83,0
53,205,290,1
33,74,118,1
46,186,282,1
19,186,6,1
55,102,33,1
46,255,279,1
45,221,34,1
28,302,190,1
37,25,241,1
55,217,17,1
64,0,153,1
25,344,251,1
56,306,224,1
46,52,193,1
22,118,283,1
28,230,228,1
29,16,155,1
32,57,259,1
33,128,113,1
48,62,36,1
20,14,354,1
46,155,288,1
40,54,254,1
33,48,230,1
38,305,316,1
38,127,10,1
58,44,267,1
47,114,240,1
29,75,52,1
38,33,42,1
32,81,190,1
41,79,237,1
35,120,48,1
26,131,222,1
36,358,271,1
49,188,224,1
25,192,69,1
46,118,221,1
47,33,94,1
23,225,37,1
53,292,130,0
41,49,20,1
41,12,38,1
51,200,81,1
36,16,12,1
28,27,164,1
61,39,20,1
21,146,148,1
34,350,263,1
54,164,329,1
55,317,223,1
27,256,142,1
38,286,50,1
34,107,355,1
41,42,254,1
24,9,104,1
65,341,352,1
19,347,296,1
62,152,235,1
35,58,55,1
63,208,85,0
29,201,284,1
55,98,244,1
35,291,264,1
63,87,119,1
29,132,271,1
28,55,52,1
63,118,181,1
26,269,150,1
43,237,230,1
45,77,114,1
45,47,135,1
33,293,191,1
49,194,323,1
26,222,213,1
48,8,159,1
23,285,177,1
51,200,181,1
45,175,65,1
18,281,312,1
57,178,19,1
42,212,330,1
56,193,13,1
50,46,267,1
57,88,42,1
33,244,288,1
33,47,213,1
21,39,136,1
50,321,126,0
59,142,94,1
41,213,131,1
37,145,300,1
52,23,134,1
49,109,130,1
24,228,41,1
19,239,113,1
20,346,331,1
30,335,125,1
65,63,187,1
43,36,1,1
41,130,45,1
63,169,279,1
55,181,250,1
52,151,108,1
30,31,50,1
26,207,357,1
31,146,53,1
30,225,341,1
22,23,235,1
39,283,98,0
29,269,289,1
35,39,110,1
25,35,253,1
60,264,18,0
24,340,117,1
30,1,269,1
59,106,204,1
18,265,296,1
46,263,352,1
40,290,148,1
64,193,36,0
26,358,315,1
62,14,112,0
54,233,344,1
58,313,200,1
40,58,15,1
49,85,22,1
59,82,264,1
59,326,144,0
25,10,356,1
20,254,41,1
60,278,60,0
26,40,321,1
25,309,99,1
23,37,148,1
30,68,333,1
39,291,221,1
62,57,252,1
47,336,300,1
24,339,124,1
33,123,15,1
35,194,316,1
35,96,138,1
33,113,194,1
59,206,2,1
44,65,329,1
64,33,349,1
24,129,263,1
37,252,116,1
50,269,12,1
64,165,138,1
19,82,56,1
26,290,74,1
61,342,8,1
61,256,316,1
44,54,272,1
18,66,305,1
26,202,40,1
64,39,257,1
33,326,88,1
44,94,166,1
50,159,131,1
28,221,230,1
56,215,77,0
51,355,288,1
63,222,329,1
46,208,19,1
42,239,180,1
47,149,41,1
37,259,315,1
54,230,182,1
63,284,6,0
24,336,85,1
65,305,23,0
40,86,136,1
40,208,79,1
49,35,95,1
60,186,179,1
39,305,23,1
59,109,328,1
49,353,234,1
23,60,351,1
52,199,358,1
60,61,12,1
34,262,61,1
20,330,331,1
49,102,36,1
24,306,57,1
60,179,328,1
27,177,272,1
62,244,326,0
35,155,351,1
46,66,97,1
42,106,155,1
53,307,60,0
28,322,296,1
42,217,65,1
51,272,226,1
58,4,17,1
18,128,207,1
44,208,349,1
36,48,261,1
51,276,74,0
40,184,145,1
28,82,96,1
21,107,53,1
18,56,298,1
45,216,123,1
48,54,187,1
48,178,258,1
35,280,349,1
32,270,157,1
19,167,78,1
65,233,4,0
55,149,191,1
61,281,93,0
28,164,210,1
28,355,305,1
52,66,50,1
26,179,117,1
47,34,86,1
24,153,283,1
26,289,179,1
63,254,351,0
18,217,71,1
25,225,31,1
54,119,246,1
19,57,212,1
53,265,125,0
41,262,221,1
56,43,121,1
43,213,66,1
47,245,359,1
46,316,84,0
64,190,272,1
51,136,211,1
37,240,49,1
30,196,267,1
48,332,163,1
38,311,128,1
40,177,94,1
63,265,194,0
21,61,138,1
34,142,203,1
64,166,59,0
31,105,356,1
25,273,143,1
56,301,347,1
32,185,192,1
55,220,297,1
29,139,270,1
62,105,309,1
24,206,317,1
37,126,148,1
63,32,220,1
52,151,8,1
61,274,317,1
39,152,293,1
59,38,226,1
19,23,194,1
29,257,125,1
45,284,261,1
57,26,109,1
20,250,91,1
58,5,126,1
37,310,76,1
22,294,135,1
63,264,306,1
19,222,82,1
45,206,207,1
41,182,351,1
21,35,207,1
41,191,199,1
24,192,41,1
57,184,131,1
36,93,197,1
46,119,168,1
37,217,18,1
46,323,149,1
38,101,207,1
39,183,240,1
20,45,355,1
25,101,355,1
33,114,15,1
31,170,73,1
34,94,301,1
27,251,267,1
26,248,295,1
62,50,279,1
30,79,57,1
45,123,268,1
56,166,84,1
32,261,310,1
21,107,230,1
60,193,295,1
53,19,68,1
21,254,98,1
50,307,161,1
60,22,14,1
37,11,337,1
22,108,318,1
24,191,285,1
38,270,27,1
35,147,119,1
57,339,233,1
60,25,229,1
55,235,353,1
26,236,49,1
29,274,257,1
34,81,280,1
38,347,181,1
43,195,288,1
61,101,175,1
51,106,18,1
35,162,246,1
33,161,308,1
47,38,270,1
56,31,177,1
19,352,41,1
61,348,9,1
35,65,238,1
29,247,113,1
25,294,316,1
62,202,243,1
56,262,186,1
52,239,348,1
25,294,201,1
65,11,293,1
23,35,48,1
60,36,124,1
49,32,298,1
21,250,32,1
63,134,279,1
60,308,313,1
20,329,145,1
39,126,177,1
24,263,234,1
62,102,135,1
30,114,69,1
23,157,49,1
50,55,191,1
35,21,248,1
62,60,49,1
41,144,51,1
50,206,33,1
42,18,3,1
36,119,130,1
46,197,36,1
47,275,15,1
45,284,97,0
39,256,156,1
57,310,339,1
34,322,164,1
26,128,154,1
64,242,82,0
23,42,35,1
62,259,96,0
61,306,48,0
43,3,232,1
33,298,266,1
61,357,101,0
34,173,218,1
52,21,290,1
35,313,72,1
62,45,150,1
52,39,31,1
18,328,185,1
60,326,144,0
27,351,2,1
24,115,257,1
61,293,276,1
54,25,154,1
56,291,153,0
20,113,311,1
41,300,329,1
57,169,77,1
46,206,30,1
47,303,352,1
24,4,311,1
60,121,313,1
61,304,231,1
21,97,208,1
39,291,312,1
61,129,88,1
60,181,41,1
50,112,86,1
57,274,81,0
41,120,2,1
24,359,64,1
63,195,57,0
57,87,213,1
26,244,116,1
27,312,257,1
53,124,283,1
29,189,300,1
22,154,24,1
39,74,20,1
27,144,127,1
30,215,347,1
58,343,202,1
26,120,310,1
47,303,187,1
29,317,203,1
25,179,127,1
30,147,152,1
29,293,213,1
34,344,143,1
41,358,25,1
21,77,69,1
23,16,63,1
38,54,349,1
25,193,223,1
29,323,162,1
47,71,131,1
63,2,101,0
27,214,151,1
42,275,13,1
27,26,44,1
60,165,225,1
46,261,319,1
46,360,268,1
47,124,2,1
27,1,239,1
51,203,243,1
53,74,283,1
55,216,0,1
53,130,227,1
34,330,339,1
43,306,115,0
23,353,306,1
44,52,342,1
64,179,188,1
45,21,360,1
52,352,48,1
57,99,348,1
37,163,163,1
21,17,269,1
60,279,322,1
22,151,324,1
65,357,125,0
62,308,223,1
32,296,243,1
40,38,38,1
40,304,347,1
33,346,59,1
52,318,68,1
25,75,299,1
57,297,234,1
25,303,354,1
61,175,252,1
64,112,211,1
63,222,292,1
47,135,159,1
25,176,137,1
23,196,325,1
32,268,140,1
26,256,61,1
19,275,118,1
22,24,132,1
55,30,221,1
22,339,83,1
31,19,14,1
60,77,344,1
34,14,21,1
62,309,200,1
53,270,346,1
40,86,149,1
63,292,339,1
50,24,157,1
31,204,102,1
64,96,224,1
60,24,195,1
21,250,42,1
34,288,334,1
34,284,115,0
56,330,7,1
47,285,277,1
46,323,312,1
58,90,64,1
47,313,2,1
30,175,172,1
58,97,190,1
35,203,279,1
64,255,198,0
46,250,70,0
58,7,212,1
38,219,36,1
38,90,330,1
46,67,86,1
27,66,212,1
30,161,352,1
40,277,113,0
57,10,234,1
18,138,118,1
51,113,186,1
52,185,98,1
62,157,263,1
46,18,49,1
60,295,172,0
52,236,58,0
51,26,172,1
63,57,168,1
58,281,169,0
57,64,326,1
23,139,41,1
51,125,329,1
58,80,163,1
19,211,39,1
33,181,182,1
19,213,227,1
44,302,317,1
62,102,328,1
30,129,262,1
21,255,305,1
51,199,252,1
64,172,220,1
38,64,225,1
33,76,65,1
43,7,355,1
32,223,290,1
52,161,264,1
28,126,345,1
34,167,70,1
45,51,314,1
63,310,290,1
29,135,149,1
41,222,10,1
60,173,158,1
59,107,182,1
52,234,39,0
27,87,186,1
58,298,113,0
51,328,199,1
21,303,340,1
39,279,150,1
36,341,228,1
29,16,35,1
31,7,313,1
58,133,208,1
32,157,264,1
44,286,296,1
36,324,261,1
30,159,183,1
61,58,127,1
26,128,178,1
61,292,340,1
48,313,251,1
44,212,108,1
53,100,81,1
40,107,148,1
49,322,130,0
56,147,105,1
54,211,105,0
42,284,131,0
20,256,258,1
19,98,293,1
31,80,328,1
24,333,182,1
36,27,257,1
49,228,134,1
28,294,2,1
43,137,34,1
52,304,249,1
41,93,134,1
36,54,325,1
23,235,307,1
38,297,257,1
23,188,333,1
53,64,251,1
64,144,185,1
32,356,272,1
27,13,295,1
48,259,139,0
30,89,71,1
33,97,242,1
43,317,31,1
52,131,264,1
42,66,160,1
38,165,269,1
41,187,289,1
36,72,79,1
19,197,230,1
23,171,69,1
42,137,136,1
42,117,111,1
49,32,125,1
46,200,158,1
44,226,43,0
47,222,79,0
54,130,346,1
30,233,205,1
24,237,27,1
52,58,141,1
42,266,44,1
59,132,222,1
19,108,220,1
38,2,303,1
59,263,277,1
47,206,5,1
55,250,311,1
33,234,184,1
36,62,176,1
37,5,42,1
57,349,28,1
43,198,29,1
47,360,308,1
20,295,108,1
40,155,179,1
33,26,142,1
54,107,48,1
35,186,107,1
59,308,47,0
19,298,261,1
51,17,145,1
35,247,56,1
47,234,157,1
31,329,237,1
25,136,150,1
37,249,63,0
35,77,224,1
50,166,61,1
30,290,325,1
28,33,146,1
44,110,318,1
32,128,65,1
34,258,79,0
60,89,156,1
36,273,294,1
19,246,244,1
32,71,103,1
46,308,285,1
51,312,119,0
35,262,212,1
61,304,176,0
19,71,149,1
37,174,148,1
51,186,279,1
40,198,278,1
31,81,169,1
18,161,302,1
54,63,269,1
20,76,200,1
42,238,162,1
39,296,102,0
39,213,261,1
53,111,323,1
33,129,263,1
63,21,214,1
48,272,66,0
57,336,160,1
23,293,149,1
30,104,90,1
37,328,27,1
35,313,323,1
55,262,305,1
28,152,92,1
47,76,252,1
18,328,351,1
57,22,95,1
27,350,183,1
30,15,14,1
25,161,156,1
62,202,349,1
53,143,227,1
47,7,318,1
56,255,337,1
22,187,187,1
47,244,138,1
49,100,48,1
23,46,49,1
44,252,223,1
34,64,4,1
33,216,316,1
33,52,162,1
35,197,224,1
61,172,134,1
64,156,161,1
44,231,266,1
19,140,214,1
41,128,270,1
62,199,345,1
19,52,231,1
65,243,159,0
20,86,198,1
43,52,190,1
49,242,337,1
22,110,273,1
41,7,158,1
24,302,95,1
58,213,45,0
57,323,65,0
46,116,171,1
19,271,80,1
59,186,250,1
37,127,213,1
40,79,9,1
37,38,95,1
41,359,77,1
63,292,232,1
64,99,82,1
56,281,92,0
21,103,63,1
63,296,326,1
21,136,74,1
52,78,40,1
39,291,113,0
22,149,156,1
64,54,328,1
64,156,264,1
24,251,307,1
53,186,30,1
52,59,155,1
31,337,351,1
26,167,313,1
36,241,321,1
59,44,295,1
22,338,93,1
59,269,65,0
21,211,39,1
46,194,281,1
48,344,228,1
19,58,193,1
29,354,112,1
19,42,319,1
26,40,223,1
63,125,241,1
50,352,194,1
31,334,216,1
55,202,294,1
48,90,357,1
62,55,226,1
25,355,134,1
50,151,50,1
25,177,326,1
28,309,65,1
34,220,7,1
28,319,173,1
44,199,307,1
49,176,275,1
34,36,171,1
27,344,128,1
50,336,79,1
30,293,231,1
44,55,116,1
39,20,0,1
57,117,95,1
39,225,99,1
24,143,30,1
29,176,55,1
38,322,98,1
50,6,144,1
31,27,7,1
39,294,337,1
38,172,48,1
56,25,173,1
53,71,56,1
37,30,231,1
57,54,217,1
43,338,91,1
36,269,67,0
29,36,246,1
52,254,144,0
39,267,243,1
51,34,215,1
60,345,34,1
25,166,205,1
21,243,108,1
25,319,82,1
55,214,112,0
35,190,142,1
54,20,102,1
63,277,27,0
24,112,76,1
35,222,172,1
44,213,348,1
59,27,111,0
32,336,70,1
61,122,181,1
43,139,322,1
45,55,227,1
58,28,125,1
29,352,232,1
53,278,257,1
30,65,103,1
50,115,309,1
35,28,248,1
45,43,192,1
39,214,18,1
33,181,332,1
60,249,165,0
53,176,259,1
33,136,188,1
62,212,147,1
54,197,125,1
28,299,220,1
18,3,42,1
30,12,12,1
57,98,23,1
52,23,38,1
30,318,212,1
57,298,218,1
62,330,102,0
18,93,59,1
19,29,127,1
56,150,234,1
18,16,298,1
61,190,187,1
38,95,126,1
25,185,180,1
37,311,124,1
22,229,200,1
22,329,315,1
49,278,66,0
40,142,222,1
62,333,312,1
28,168,229,1
42,342,152,1
54,246,58,0
48,157,183,1
51,262,150,0
63,6,167,1
40,219,163,1
64,238,190,0
51,271,9,1
40,45,353,1
55,0,99,1
48,7,19,1
22,24,99,1
43,132,181,1
61,285,241,1
61,219,296,1
51,232,221,1
19,192,214,1
34,325,134,1
49,58,128,1
19,192,22,1
26,189,272,1
53,244,145,1
28,225,17,1
58,66,261,1
20,123,139,1
37,306,267,1
57,55,191,1
37,69,296,1
53,10,52,1
53,177,131,1
41,50,348,1
25,155,230,1
62,168,55,0
53,171,263,1
19,90,221,1
64,64,177,1
32,161,58,1
46,250,50,0
36,199,27,1
55,352,322,1
34,161,67,1
52,358,236,1
53,348,22,1
37,201,120,1
46,167,111,1
65,206,176,1
59,94,273,1
39,36,228,1
49,226,214,1
47,260,225,1
55,136,247,1
51,177,337,1
35,184,180,1
41,355,239,1
24,110,193,1
40,153,46,1
24,130,269,1
41,331,85,1
63,214,163,1
26,196,230,1
44,145,329,1
55,198,344,1
23,346,341,1
52,127,119,1
49,341,104,1
24,305,187,1
63,334,120,0
61,90,275,1
43,242,274,1
53,43,321,1
43,296,242,1
20,130,110,1
52,280,185,1
30,313,33,1
47,259,202,1
27,317,136,1
64,172,108,0
30,9,149,1
37,139,357,1
40,83,51,1
42,344,296,1
37,84,261,1
36,59,251,1
62,77,65,1
64,273,50,0
34,1,136,1
29,77,2,1
24,19,268,1
48,219,195,1
62,161,343,1
22,209,347,1
65,355,354,1
41,306,104,0
21,355,266,1
27,341,84,1
19,228,127,1
20,294,117,1
44,196,26,1
33,50,66,1
22,68,225,1
29,236,95,1
46,10,26,1
23,17,45,1
46,120,103,1
47,316,9,1
43,122,107,1
37,127,245,1
62,70,227,1
23,285,328,1
27,272,292,1
56,63,242,1
61,130,303,1
21,121,335,1
39,134,56,1
48,26,333,1
23,357,201,1
46,220,4,1
28,77,171,1
19,31,308,1
59,122,14,1
56,211,13,1
34,99,89,1
24,1,140,1
49,105,263,1
58,287,258,1
36,163,344,1
22,300,299,1
56,241,282,1
37,151,307,1
30,64,75,1
65,165,141,1
43,318,294,1
26,126,254,1
51,179,201,1
63,241,167,0
47,54,123,1
43,8,71,1
43,84,7,1
24,161,87,1
46,20,124,1
28,21,143,1
42,329,54,1
60,64,253,1
42,313,202,1
50,54,66,1
35,76,9,1
21,82,94,1
41,190,163,1
37,321,286,1
57,275,171,0
62,83,187,1
61,91,244,1
26,9,83,1
26,23,57,1
35,51,352,1
61,308,249,1
26,112,137,1
59,346,178,1
45,103,264,1
27,2,356,1
65,281,269,1
53,242,348,1
26,305,227,1
35,200,306,1
24,182,50,1
52,319,104,0
36,62,270,1
36,124,151,1
25,16,316,1
51,255,137,0
30,165,82,1
23,64,4,1
30,160,153,1
27,296,264,1
24,157,91,1
48,83,326,1
21,212,198,1
46,316,84,0
55,305,87,0
30,349,176,1
53,26,257,1
32,292,262,1
39,155,5,1
57,13,117,1
39,328,226,1
64,147,100,1
49,142,102,1
49,231,222,1
51,308,15,1
25,205,201,1
24,295,30,1
46,163,136,1
20,60,255,1
26,73,238,1
62,136,233,1
44,43,233,1
41,272,173,1
28,267,238,1
42,282,18,1
36,37,259,1
63,151,347,1
35,38,205,1
52,86,303,1
35,175,323,1
42,265,3,1
37,185,31,1
35,223,240,1
60,46,135,1
22,21,136,1
34,51,213,1
25,358,327,1
62,106,158,1
36,48,204,1
42,217,46,1
26,74,226,1
30,220,47,1
31,67,103,1
42,40,32,1
18,282,37,1
43,10,359,1
39,88,152,1
37,134,245,1
38,105,344,1
48,20,332,1
36,55,3,1
52,203,242,1
26,68,269,1
61,243,344,0
43,338,301,1
31,299,133,1
46,124,173,1
42,146,152,1
19,181,195,1
23,75,205,1
57,141,122,1
56,79,3,1
29,32,280,1
30,106,290,1
26,171,275,1
24,52,158,1
47,58,215,1
18,161,285,1
39,349,47,1
33,272,24,1
26,36,15,1
29,334,133,1
42,342,291,1
29,197,294,1
32,65,43,1
26,301,282,1
51,121,19,1
58,49,314,1
61,329,291,1
35,188,191,1
28,11,20,1
30,205,44,1
51,147,85,1
45,154,123,1
51,68,96,1
59,128,227,1
36,85,123,1
18,59,337,1
27,33,68,1
64,253,348,0
64,190,270,1
50,101,148,1
33,211,263,1
45,163,334,1
54,169,315,1
55,325,120,0
44,333,6,1
19,150,80,1
47,97,287,1
49,171,234,1
35,150,107,1
25,288,315,1
50,212,79,0
57,312,248,1
50,286,285,1
51,125,198,1
48,321,302,1
24,144,28,1
25,131,179,1
40,77,8,1
20,202,214,1
29,160,82,1
61,192,31,1
32,108,360,1
46,318,55,1
35,95,262,1
42,11,166,1
32,190,187,1
28,101,124,1
60,22,267,1
52,192,258,1
20,194,305,1
54,266,96,0
50,77,195,1
42,13,147,1
20,66,271,1
60,40,21,1
38,317,143,1
49,64,26,1
27,235,31,1
53,252,71,0
43,146,277,1
48,322,60,1
54,186,191,1
33,163,93,1
35,330,122,1
50,73,292,1
54,162,256,1
57,156,13,1
19,203,78,1
62,112,24,1
52,215,15,1
24,299,153,1
49,321,356,1
51,19,133,1
49,219,126,1
19,142,103,1
39,134,205,1
21,342,71,1
55,154,168,1
45,304,246,1
49,245,51,0
31,238,237,1
19,161,134,1
60,122,240,1
